time_s,x_m,y_m,z_m
13.06206128,0.4341718554496765,0.28991302847862244,2.0081799030303955
13.093087183,0.4532961845397949,0.27402040362358093,2.005373001098633
13.125574567,0.4710114598274231,0.23487846553325653,2.0348691940307617
13.161757943,0.4910563826560974,0.19476960599422455,2.06313419342041
13.19404607,0.5119374990463257,0.1561257243156433,2.0845673084259033
13.226254152,0.530090868473053,0.11716054379940033,2.1013360023498535
13.261342967,0.5515899062156677,0.07417311519384384,2.111208915710449
13.293645612,0.5696044564247131,0.04601730778813362,2.109525203704834
13.326435343,0.5845117568969727,0.02338583953678608,2.0998220443725586
13.36171627,0.5869059562683105,0.006341525353491306,2.084064483642578
13.394332284,0.5940828919410706,-0.005907383281737566,2.0619397163391113
13.426752517,0.6053978204727173,-0.012933650985360146,2.0348105430603027
13.461856131,0.6174250841140747,-0.009989629499614239,2.021491765975952
13.493472484,0.6240329742431641,0.003258007811382413,2.016117811203003
13.526117348,0.6329076886177063,0.02030068263411522,2.0077457427978516
13.56174965,0.6464986205101013,0.04052701219916344,1.995391607284546
13.59355763,0.6573663949966431,0.06934694945812225,1.9822237491607666
13.62618304,0.6682659983634949,0.0958697646856308,1.9703863859176636
13.661369476,0.684544563293457,0.11604703217744827,1.9712857007980347
13.693731521,0.7000290155410767,0.10937674343585968,2.0052740573883057
13.72630433,0.7189856767654419,0.09973505884408951,2.033085823059082
13.761856215,0.7392647862434387,0.09106424450874329,2.0534181594848633
13.794358763,0.7600488662719727,0.08340497314929962,2.066814661026001
13.826469845,0.786169171333313,0.07756499201059341,2.073448896408081
13.861749537,0.8372560739517212,0.0755757987499237,2.0720605850219727
13.893767978,0.8746369481086731,0.07711414992809296,2.065239429473877
13.9260507,0.9086462259292603,0.08233186602592468,2.0539705753326416
13.961789615,0.9375475645065308,0.09208540618419647,2.039079427719116
13.993675802,0.9616698026657104,0.10632418096065521,2.0213913917541504
14.026294717,0.9831848740577698,0.12429942190647125,2.0013692378997803
14.06172907,1.0102020502090454,0.1491466611623764,1.9827935695648193
14.09402516,1.027099609375,0.17543667554855347,1.9734786748886108
14.126260468,1.0425857305526733,0.2054322063922882,1.9705878496170044
14.161757717,1.0593302249908447,0.23759733140468597,1.968968152999878
14.193623972,1.0784757137298584,0.2708895802497864,1.9650654792785645
14.226936034,1.094049334526062,0.305452823638916,1.961127758026123
14.261770277,1.1166999340057373,0.3474625051021576,1.9523082971572876
14.29373821,1.136324405670166,0.38093411922454834,1.9421449899673462
14.326234575,1.1346344947814941,0.38474413752555847,1.9868803024291992
14.361619666,1.0957272052764893,0.3419121503829956,2.1259782314300537
14.393877485,1.05869460105896,0.29932814836502075,2.257371187210083
14.42645433,1.0219007730484009,0.25634148716926575,2.380526065826416
14.461800618,0.975090503692627,0.2005985826253891,2.522199869155884
14.493694284,0.9363515973091125,0.1551041156053543,2.625173568725586
14.526572943,0.8964381814002991,0.10971793532371521,2.7182915210723877
14.561877325,0.8555580973625183,0.06475326418876648,2.800766706466675
14.593757346,0.8187977075576782,0.005320695694535971,2.8815934658050537
14.625870584,0.7836194038391113,-0.05761806666851044,2.9532997608184814
14.661648753,0.7405232787132263,-0.1341392546892166,3.0257747173309326
14.693860993,0.7078362107276917,-0.19393908977508545,3.069758176803589
14.726492921,0.6777735948562622,-0.2530014216899872,3.1005098819732666
14.761924216,0.6492820978164673,-0.31121838092803955,3.1210172176361084
14.793716206,0.6222153902053833,-0.3688479959964752,3.1318442821502686
14.82626304,0.5962693095207214,-0.42581403255462646,3.1338956356048584
14.862140475,0.5650351047515869,-0.49591392278671265,3.126269578933716
14.893531636,0.5403861403465271,-0.5525543689727783,3.112478017807007
14.926984737,0.5145485401153564,-0.6102592945098877,3.092689275741577
14.961679187,0.48651549220085144,-0.6704529523849487,3.0665791034698486
14.993527113,0.45428094267845154,-0.7333871722221375,3.0346007347106934
15.026108639,0.4161492586135864,-0.7978090047836304,2.997523069381714
15.061850096,0.3594493567943573,-0.8792802095413208,2.9448440074920654
15.093691993,0.30539751052856445,-0.9609148502349854,2.9010634422302246
15.126709663,0.244766965508461,-1.040032148361206,2.855620861053467
15.162071291,0.1783115565776825,-1.1154561042785645,2.8098623752593994
15.193653644,0.10783150047063828,-1.1864880323410034,2.764805555343628
15.226063673,0.011030000634491444,-1.2564711570739746,2.715723991394043
